Columna2,Columna3,Columna4,Columna5,Columna7,Columna8,Columna10,Columna11,Columna12,Columna13,Columna15,Columna16,Columna17,Columna18,Columna19,Columna20,Columna21,Columna22,Columna24,Columna25,Columna26
ACUSACION,ANIO_DENUNCIA,ANIO_ENTRADA,ANIO_HECHO,CAPTURA,CONDENA,DELITO,DEPARTAMENTO,ESTADO_NOTICIA,ETAPA,GRUPO_EDAD_VICTIMA,HECHO,HOMICIDIO_DOLOSO_CONSUMADO,IMPUTACION,LEY,MUNICIPIO,PAIS,PAIS_NACIMIENTO,SECCIONAL,SEXO_VICTIMA,TOTAL_VICTIMAS
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,LA ESTRELLA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,MEDELLÍN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,2
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,SOPETRÁN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,EL SANTUARIO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,MARINILLA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,TARAZÁ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ANTIOQUIA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,TURBO,Colombia,Cuba,DIRECCION ESPECIALIZADA CONTRA ORGANIZACIONES CRIMINALES,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Arauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,TAME,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ARAUCA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"Archipiélago de San Andrés, Providencia y Santa Catalina",INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SAN ANDRÉS,Colombia,Colombia,"DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,SIN DATO,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,4
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,6
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,5
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,4
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Bolívar,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,CARTAGENA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOLÍVAR,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,PANQUEBA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOYACÁ,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,SOGAMOSO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOYACÁ,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Caldas,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,MARULANDA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALDAS,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Caldas,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SUPÍA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALDAS,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Caldas,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,SUPÍA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALDAS,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Casanare,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,YOPAL,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CASANARE,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Casanare,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,YOPAL,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CASANARE,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,POPAYÁN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CAUCA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,POPAYÁN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CAUCA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Córdoba,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MONTELÍBANO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CÓRDOBA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Córdoba,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MONTERÍA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CÓRDOBA,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Cundinamarca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SOACHA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,RIVERA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE HUILA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,PRIMERA INFANCIA 0 - 5,SI,SI,SI,Ley 906,GARZÓN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE HUILA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,NEIVA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE HUILA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,GARZÓN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE HUILA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,TELLO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE HUILA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,EJECUCIÓN DE PENAS,ADULTO MAYOR DE 60,SI,NO,SI,Ley 906,SANTA MARTA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,SANTA MARTA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,2
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,TERMINACIÓN ANTICIPADA,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CHIBOLO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,SANTA MARTA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,FUNDACIÓN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SANTA MARTA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,FUNDACIÓN,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Magdalena,INACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SANTA MARTA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Nariño,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,PASTO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE NARIÑO,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Nariño,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,PASTO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE NARIÑO,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Nariño,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,TÚQUERRES,Colombia,Colombia,DIRECCIÓN SECCIONAL DE NARIÑO,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Nariño,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,PASTO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE NARIÑO,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CÚCUTA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Norte de Santander,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,LOS PATIOS,Colombia,Colombia,DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Putumayo,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,LEGUÍZAMO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE PUTUMAYO,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Putumayo,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,PUERTO ASÍS,Colombia,Colombia,DIRECCIÓN SECCIONAL DE PUTUMAYO,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,ARMENIA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE QUINDÍO,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,ARMENIA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE QUINDÍO,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Quindío,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,ARMENIA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE QUINDÍO,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,BELÉN DE UMBRÍA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE RISARALDA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,PEREIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE RISARALDA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Risaralda,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,PEREIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE RISARALDA,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,BUCARAMANGA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,BUCARAMANGA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,BARRANCABERMEJA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO,FEMENINO,2
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,BUCARAMANGA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE SANTANDER,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,IBAGUÉ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,IBAGUÉ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE TOLIMA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,2
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,ANDALUCÍA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,8
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,PALMIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,9
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,MASCULINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,DAGUA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,3
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,YUMBO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,PALMIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,3
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,2
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,PALMIRA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2016,2016,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,SIN DATO,SI,SI,SI,Ley 906,TULUÁ,Colombia,Colombia,DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA,FEMENINO,1
SI,2016,2017,2016,SI,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,JUICIO,JUVENTUD 18 - 28,NO,NO,NO,Ley 906,MONTERÍA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CÓRDOBA,FEMENINO,1
SI,2017,2017,2016,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2017,2017,2016,SI,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CALI,Colombia,Colombia,DIRECCIÓN SECCIONAL DE CALI,FEMENINO,1
SI,2017,2017,2017,NO,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,BELLO,Colombia,Colombia,DIRECCIÓN SECCIONAL DE MEDELLÍN,FEMENINO,1
SI,2017,2017,2017,NO,NO,FEMINICIDIO ART. 104A C.P.,Arauca,ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,ARAUCA,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ARAUCA,FEMENINO,1
SI,2017,2017,2017,NO,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,SIN DATO,SI,NO,SI,Ley 906,SOLEDAD,Colombia,Colombia,DIRECCIÓN SECCIONAL DE ATLÁNTICO,FEMENINO,2
SI,2017,2017,2017,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2017,2017,2017,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
SI,2017,2017,2017,NO,NO,FEMINICIDIO ART. 104A C.P.,"BOGOTÁ, D. C.",ACTIVO,JUICIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,"BOGOTÁ, D.C.",Colombia,Colombia,DIRECCIÓN SECCIONAL DE BOGOTÁ,FEMENINO,1
